id,id_client,id_product,qtd,total,sale_date,cambio
7503,27,126,4,10172.6,2023-01-21,5.1986
7504,24,105,14,4117.3,2024-03-12,4.9813
7505,44,48,2,27999.35,2023-07-14,4.7957
7506,20,111,5,21426.0,2023-12-16,4.9397
7507,33,86,6,561139.0,2024-04-20,5.2269
7508,37,139,13,17596.85,2024-01-24,4.9192
7509,41,14,5,170102.25,2024-10-02,5.4305
7510,48,107,8,12107.0,2024-11-27,5.8291
7511,2,134,14,62744.65,2024-09-22,5.4775
7512,41,84,8,347391.0,2023-11-29,4.8933
7513,46,118,1,4315.0,2024-06-13,5.3974
7514,5,141,15,71727.0,2024-12-22,6.078
7515,40,126,2,5354.0,2024-01-13,4.8543
7516,21,23,14,148675.95,2024-07-25,5.6402
7517,18,57,12,1354212.65,2024-03-12,4.9813
7518,20,111,13,52922.6,2024-10-15,5.6378
7519,18,27,5,82557.0,2023-03-31,5.0804
7520,19,63,1,132960.1,2024-09-22,5.4775
7521,4,139,1,1353.75,2024-09-21,5.4775
7522,10,90,13,1028265.0,2024-12-29,6.1991
7523,28,63,6,839746.0,2023-03-19,5.2679
7524,49,121,13,45624.7,2024-06-20,5.4254
7525,25,57,9,1015659.25,2023-03-14,5.2362
7526,22,129,12,39195.0,2024-07-17,5.467
7527,13,37,3,17292.85,2023-08-26,4.8772
7528,15,120,6,18747.0,2024-04-04,5.0237
7529,13,99,10,1019033.65,2024-06-29,5.5589
7530,15,94,1,40751.0,2024-10-18,5.6672
7531,29,150,13,20324.3,2024-05-11,5.1464
7532,33,146,6,2976.0,2023-05-06,4.9696
7533,39,119,11,34023.3,2023-04-02,5.0804
7534,42,29,4,146041.0,2023-03-08,5.1387
7535,10,39,10,281511.6,2024-04-22,5.2043
7536,10,36,11,248615.0,2024-07-06,5.497
7537,18,44,11,112931.25,2023-07-07,4.8799
7538,28,108,12,38139.65,2024-03-05,4.9488
7539,7,26,9,147771.55,2024-04-17,5.2469
7540,36,62,6,613332.0,2023-10-10,5.0862
7541,49,89,12,896930.15,2023-03-16,5.2892
7542,18,67,11,896496.0,2023-10-24,5.0065
7543,28,56,7,285874.95,2024-04-05,5.052
7544,38,111,11,47138.0,2024-08-18,5.4632
7545,6,34,7,32701.85,2023-06-19,4.7803
7546,35,27,1,16511.0,2023-07-27,4.7202
7547,42,73,6,858960.0,2024-09-29,5.4431
7548,42,4,12,40583.0,2023-01-18,5.0909
7549,5,95,8,530540.8,2023-03-25,5.2921
7550,30,146,7,3298.4,2024-12-10,6.0529
7551,49,3,10,90242.0,2023-08-09,4.9015
7552,41,80,4,516895.0,2024-09-11,5.6387
7553,44,130,15,59052.95,2024-01-21,4.9223
7554,16,116,14,36057.0,2024-03-05,4.9488
7555,39,141,10,45427.1,2024-05-15,5.1423
7556,11,9,5,198528.0,2024-07-14,5.4529
7557,18,119,4,13023.0,2023-02-24,5.1791
7558,37,13,11,80957.1,2024-05-22,5.1502
7560,46,37,15,91016.0,2024-05-22,5.1502
7561,20,1,14,440529.25,2024-04-20,5.2269
7562,14,131,3,2746.45,2024-08-09,5.5115
7563,49,87,7,468019.0,2024-07-16,5.4274
7564,45,94,14,570512.0,2023-03-01,5.207
7565,4,126,5,12715.75,2024-04-19,5.2269
7566,21,51,15,962385.0,2023-11-03,4.891
7567,8,7,13,253744.0,2024-03-09,4.9751
7568,12,47,4,23267.4,2024-07-26,5.6465
7569,9,57,7,789957.3,2024-11-17,5.7885
7570,15,110,12,29946.0,2023-11-07,4.867
7571,43,51,14,898226.0,2024-09-10,5.6254
7572,43,110,3,7487.0,2024-07-27,5.6465
7573,19,19,3,49297.0,2024-02-13,4.9717
7574,42,111,8,32567.9,2024-03-25,4.9869
7575,20,67,3,257367.0,2024-06-10,5.3666
7576,24,81,12,1465782.0,2023-08-13,4.8918
7577,47,86,6,533082.05,2024-06-30,5.5589
7578,11,67,12,1029469.0,2024-08-26,5.4921
7579,6,22,14,524723.0,2023-12-24,4.8619
7580,19,17,11,154427.0,2023-01-14,5.1146
7581,4,35,2,22011.0,2024-01-06,4.8899
7582,48,89,6,472068.0,2023-01-05,5.4026
7583,7,6,1,11229.0,2024-07-07,5.497
7584,30,77,10,424694.65,2023-06-05,4.9236
7585,27,90,3,237292.0,2023-06-27,4.7903
7586,4,40,10,141840.0,2023-09-23,4.9131
7587,44,149,6,6632.9,2023-07-07,4.8799
7588,23,120,13,38587.1,2024-06-26,5.5097
7589,25,124,13,46558.55,2024-04-11,5.0765
7590,17,41,4,40280.0,2024-01-12,4.8543
7591,3,114,15,11389.55,2024-12-15,6.04
7592,40,120,11,34369.0,2023-11-25,4.8927
7593,40,19,12,197188.0,2023-02-13,5.1834
7594,29,116,6,14680.35,2024-03-09,4.9751
7595,26,113,8,35160.0,2024-02-18,4.9761
7596,25,73,13,1861079.0,2024-05-09,5.1577
7597,37,132,12,18756.0,2024-02-04,4.9471
7598,5,76,2,281576.2,2024-09-17,5.501
7599,36,105,1,294.5,2024-05-20,5.1085
7600,49,121,9,31585.6,2023-01-25,5.1042
7601,3,72,14,1395305.0,2023-12-25,4.8619
7602,30,66,1,12572.0,2024-08-19,5.4237
7603,20,28,8,114068.0,2023-09-02,4.9318
7604,4,37,4,24271.0,2023-01-09,5.2967
7605,33,97,3,406005.0,2024-08-31,5.6562
7606,22,142,12,9421.15,2024-06-07,5.2802
7607,7,53,13,697775.0,2024-02-01,4.935
7608,10,11,13,447464.25,2024-08-19,5.4237
7609,33,32,7,87517.0,2024-05-12,5.1464
7610,28,23,5,53098.35,2023-03-08,5.1387
7611,12,66,4,47772.65,2024-06-13,5.3974
7612,40,94,8,326007.0,2024-05-17,5.1157
7613,24,25,1,11519.7,2023-09-07,4.9762
7614,25,114,13,10391.0,2024-01-06,4.8899
7615,35,119,3,9767.0,2024-05-06,5.0727
7616,9,38,13,326795.25,2024-06-04,5.2687
7617,47,144,4,8857.0,2024-08-25,5.5263
7618,14,126,3,7629.45,2024-03-05,4.9488
7619,30,65,5,127788.0,2024-08-19,5.4237
7620,19,13,3,22078.95,2024-05-25,5.1508
7621,36,12,3,8179.0,2024-12-16,6.0509
7622,10,139,13,18523.0,2023-10-07,5.1918
7623,28,136,12,23682.0,2023-08-09,4.9015
7624,10,56,5,204196.8,2024-10-04,5.4686
7625,39,4,15,48191.6,2023-06-22,4.775
7626,5,119,6,18558.25,2023-05-28,5.0114
7627,12,5,15,337283.25,2024-08-16,5.4632
7628,21,116,2,4893.45,2023-02-08,5.2036
7629,16,146,7,3298.4,2023-06-09,4.8922
7630,28,145,14,57853.1,2024-01-27,4.9125
7631,30,35,3,31366.15,2023-09-28,5.0475
7632,8,109,11,6850.0,2023-02-10,5.2526
7633,48,122,1,1322.0,2023-03-13,5.24
7634,26,150,14,21887.05,2024-10-21,5.7068
7635,41,127,8,11775.25,2023-08-06,4.8609
7636,22,103,14,23796.55,2023-10-19,5.054
7637,27,148,7,31824.05,2023-05-07,4.9696
7638,1,82,1,51634.0,2023-07-03,4.7876
7639,6,67,10,857890.0,2024-04-16,5.2635
7640,16,74,10,865586.0,2023-05-20,4.9858
7641,22,20,1,29291.35,2023-04-16,4.9455
7642,38,9,15,565802.9,2023-09-08,4.9835
7643,28,65,14,357808.0,2023-11-28,4.8867
7644,2,144,1,2103.3,2024-05-16,5.127
7645,27,79,10,628394.6,2023-08-16,4.9772
7646,27,115,5,4153.0,2023-05-07,4.9696
7647,43,12,3,8179.0,2024-03-11,4.9777
7648,6,81,2,232082.15,2024-08-18,5.4632
7649,49,18,5,132862.0,2023-03-05,5.2037
7650,20,89,9,708102.0,2024-10-09,5.5737
7651,48,34,6,29505.0,2024-04-22,5.2043
7652,38,35,6,62731.35,2023-05-16,4.9122
7653,18,97,7,899977.75,2024-09-17,5.501
7654,4,62,12,1226664.0,2024-01-03,4.9212
7655,9,81,12,1465782.0,2023-08-25,4.8772
7656,21,143,1,4214.2,2023-08-08,4.9217
7657,30,120,11,34369.0,2024-04-14,5.1364
7658,20,106,1,4385.0,2023-10-14,5.0625
7659,18,113,6,25051.5,2023-06-11,4.8922
7660,36,5,14,331366.0,2023-01-30,5.0959
7661,13,137,11,35378.0,2024-05-26,5.1508
7662,10,97,2,270670.0,2024-04-01,5.0532
7663,30,137,15,48242.9,2024-10-18,5.6672
7664,49,95,10,663176.0,2023-11-18,4.8849
7665,34,27,2,33023.0,2023-04-22,5.0497
7666,9,54,6,692748.55,2024-01-22,4.949
7667,22,44,4,41065.65,2023-09-12,4.9505
7668,32,18,1,26572.0,2023-05-10,4.9547
7669,9,70,8,274843.0,2023-12-11,4.944
7670,18,38,3,75413.85,2024-09-27,5.4431
7671,2,101,4,1854.0,2023-02-04,5.103
7672,33,89,9,672696.9,2023-05-09,5.0007
7673,47,78,5,608808.0,2024-08-13,5.4875
7674,18,76,9,1333784.0,2023-12-15,4.9397
7675,22,3,15,135363.0,2024-07-14,5.4529
7676,23,138,3,12549.0,2024-08-11,5.5115
7677,11,61,13,364242.0,2023-01-04,5.4459
7678,41,83,10,1280637.05,2024-04-29,5.1155
7679,28,139,10,13536.55,2024-03-03,4.9596
7680,25,143,14,62110.0,2024-09-03,5.6224
7681,49,62,14,1359552.6,2023-03-24,5.2921
7682,33,41,11,116600.0,2023-03-05,5.2037
7683,14,104,13,48269.0,2023-02-03,5.103
7684,46,146,13,6125.6,2024-02-04,4.9471
7685,11,98,12,952334.0,2024-08-13,5.4875
7686,11,114,5,3996.0,2023-09-22,4.9131
7687,29,120,2,6249.0,2023-02-02,4.9901
7688,11,6,15,177303.0,2023-09-05,4.9705
7689,10,116,8,20604.0,2024-05-01,5.1718
7690,23,138,3,11921.55,2024-02-25,4.9851
7691,49,13,13,95676.4,2023-02-11,5.2526
7692,1,13,5,36799.2,2024-08-25,5.5263
7693,23,38,9,238150.0,2024-12-10,6.0529
7694,46,78,4,487046.0,2024-08-15,5.4651
7695,26,55,6,659923.0,2023-12-03,4.9191
7696,42,8,2,9968.0,2024-06-09,5.2802
7697,23,120,12,37494.0,2023-07-16,4.7957
7698,47,41,14,140980.0,2023-05-14,4.9234
7699,47,5,7,165683.0,2023-12-06,4.9031
7700,30,133,8,15142.0,2023-12-18,4.9399
7701,5,108,6,19069.35,2023-04-13,4.9097
7702,11,89,3,236034.0,2024-06-18,5.4074
7703,11,33,12,76559.55,2024-10-18,5.6672
7704,35,38,3,79383.0,2024-04-03,5.0724
7705,9,94,2,77426.9,2024-10-02,5.4305
7706,34,88,8,386692.0,2023-07-03,4.7876
7707,4,115,5,4153.0,2023-04-02,5.0804
7708,31,144,8,17713.0,2024-03-18,5.0124
7709,35,145,14,60898.0,2024-03-05,4.9488
7710,4,61,13,364242.0,2024-09-13,5.5717
7711,38,149,15,17454.0,2024-07-06,5.497
7712,2,27,3,49534.0,2023-01-16,5.1115
7713,36,57,14,1663068.0,2024-08-31,5.6562
7714,30,34,4,18686.5,2023-05-24,4.9474
7715,3,5,6,142014.0,2024-06-13,5.3974
7716,41,36,2,42942.85,2024-12-10,6.0529
7717,21,33,2,12760.4,2023-06-17,4.8286
7718,34,126,1,2543.15,2023-05-11,4.9696
7719,4,92,1,84411.3,2023-09-09,4.9835
7720,1,38,12,317534.0,2023-01-12,5.14
7721,33,136,1,1974.0,2023-08-23,4.8977
7722,33,103,1,1699.55,2024-08-17,5.4632
7723,39,17,15,200052.9,2023-04-05,5.0447
7724,20,46,2,9968.0,2024-02-01,4.935
7725,43,74,14,1151229.0,2024-02-20,4.9408
7726,7,24,7,162625.0,2024-11-11,5.798
7727,7,19,12,187328.6,2024-02-24,4.9851
7728,37,97,4,514273.0,2023-03-07,5.1901
7729,12,84,4,173696.0,2023-03-04,5.2037
7730,30,66,10,125716.0,2023-10-04,5.1526
7731,47,141,11,52600.0,2024-12-08,6.0293
7732,2,148,6,28713.0,2024-08-30,5.6562
7733,18,17,1,14039.0,2023-12-22,4.8619
7734,38,24,5,116161.0,2024-03-21,4.9807
7735,38,127,11,17043.0,2024-04-18,5.2512
7736,35,19,5,82162.0,2024-12-13,6.04
7737,25,144,6,12620.75,2023-04-06,5.0683
7738,3,33,1,6380.2,2024-04-26,5.1184
7739,15,42,2,11986.0,2024-01-15,4.8765
7740,4,11,10,362319.0,2023-01-23,5.1922
7741,9,138,4,16732.0,2023-01-25,5.1042
7742,49,41,14,140980.0,2023-04-19,5.0467
7743,28,13,2,15494.0,2023-10-08,5.1918
7744,2,55,6,626926.85,2023-04-18,4.9678
7745,29,42,6,35957.0,2024-12-19,6.1841
7746,26,9,14,555877.0,2023-06-28,4.8563
7747,36,17,3,42116.0,2024-09-01,5.6562
7748,29,73,8,1088015.05,2023-05-30,5.0593
7749,42,73,3,429480.0,2024-02-21,4.9303
7750,15,42,4,23971.0,2024-09-06,5.5702
7751,31,99,7,750867.0,2024-12-15,6.04
7752,41,29,1,36510.0,2023-08-03,4.8797
7753,14,23,1,10620.05,2024-10-26,5.6969
7754,16,118,9,36894.2,2023-04-19,5.0467
7755,26,115,9,7475.0,2023-11-23,4.8931
7756,14,12,14,38167.0,2023-11-09,4.9007
7757,12,121,12,44331.0,2024-10-18,5.6672
7758,17,98,11,872972.0,2024-04-17,5.2469
7759,10,145,1,4132.5,2023-05-24,4.9474
7760,11,8,15,71023.9,2023-10-09,5.1666
7761,13,98,3,238083.0,2023-10-21,5.0528
7762,45,96,12,847450.0,2023-11-12,4.9219
7763,47,36,11,236184.25,2023-10-16,5.0618
7764,8,85,8,293198.5,2024-12-07,6.0293
7765,30,22,2,74960.7,2023-01-01,5.2177
7766,34,54,8,923665.05,2024-10-25,5.6969
7767,32,59,9,745270.25,2023-12-03,4.9191
7768,24,150,8,12506.75,2024-08-24,5.5263
7769,46,39,15,444492.0,2023-03-31,5.0804
7770,34,72,7,662769.4,2023-09-07,4.9762
7771,46,113,2,8790.0,2023-12-10,4.9158
7772,34,98,4,317445.0,2023-08-08,4.9217
7773,29,102,12,9484.8,2023-02-24,5.1791
7774,13,96,13,872167.45,2024-11-04,5.7898
7775,1,100,7,732202.0,2024-01-10,4.8901
7776,10,113,5,20876.25,2023-09-02,4.9318
7777,26,25,11,126721.45,2023-01-02,5.3436
7778,23,130,9,37297.0,2023-06-17,4.8286
7779,29,80,1,129224.0,2023-03-10,5.1822
7780,34,30,15,459532.1,2024-08-09,5.5115
7781,28,66,8,100573.0,2023-01-31,5.0993
7782,18,97,3,385704.75,2024-10-17,5.6758
7783,22,13,10,77471.0,2023-03-07,5.1901
7784,41,27,11,172544.7,2023-06-28,4.8563
7785,25,69,15,678975.0,2023-07-13,4.8038
7786,16,87,9,601739.0,2024-03-30,4.9962
7787,9,2,8,106385.75,2024-02-26,4.9819
7788,30,95,9,596858.4,2023-01-31,5.0993
7789,9,68,4,267588.0,2024-10-20,5.6672
7790,38,39,5,140755.8,2023-11-12,4.9219
7791,35,140,13,38712.5,2023-03-03,5.2037
7792,11,38,4,100552.75,2024-12-03,6.0707
7793,35,65,2,51115.0,2023-02-04,5.103
7794,8,85,9,347208.0,2023-09-24,4.9131
7795,30,39,1,28151.35,2024-06-18,5.4074
7796,30,50,3,32136.6,2024-04-26,5.1184
7797,41,36,12,271217.0,2023-03-19,5.2679
7798,36,110,2,4741.45,2024-07-08,5.472
7799,39,110,7,17469.0,2023-04-25,5.0613
7800,26,30,10,306355.05,2023-03-28,5.1733
7801,26,59,8,697329.0,2024-04-09,5.008
7802,30,19,15,246485.0,2024-10-29,5.714
7803,1,51,13,834067.0,2023-04-20,5.0497
7804,37,115,4,3155.9,2023-12-12,4.9476
7805,42,107,1,1437.35,2023-10-31,5.0575
7806,38,141,9,40884.2,2023-03-15,5.2981
7807,8,25,12,145518.0,2023-10-08,5.1918
7808,13,90,10,790973.0,2023-05-06,4.9696
7809,36,140,15,44668.05,2024-05-29,5.1972
7810,9,11,2,68840.8,2024-07-08,5.472
7811,4,65,1,25558.0,2024-08-20,5.4547
7812,27,91,5,640708.5,2024-11-20,5.7743
7813,46,55,11,1209859.0,2024-11-23,5.8124
7814,10,28,7,99810.0,2024-11-13,5.7713
7815,22,56,6,245036.35,2024-12-20,6.078
7816,21,52,6,82225.0,2023-04-22,5.0497
7817,18,79,9,565555.9,2024-06-27,5.5229
7818,18,150,5,8228.0,2023-11-02,5.0194
7819,26,23,5,53098.35,2023-02-28,5.2078
7820,43,143,5,22182.0,2024-08-08,5.6172
7821,18,5,2,47338.0,2023-12-27,4.8306
7822,2,146,7,3298.4,2024-05-23,5.1443
7823,25,78,6,694040.55,2024-09-28,5.4431
7824,46,53,4,214700.0,2024-04-29,5.1155
7825,24,106,13,54152.85,2024-06-01,5.2416
7826,2,11,11,378623.45,2023-12-13,4.958
7827,23,22,1,39453.0,2023-12-10,4.9158
7828,15,58,3,310150.3,2023-10-16,5.0618
7829,43,20,5,154167.0,2023-05-25,4.999
7830,8,46,3,14203.45,2023-12-14,4.8912
7831,5,2,10,132982.9,2024-04-14,5.1364
7832,1,107,9,12939.0,2024-12-30,6.1923
7833,14,89,13,1022815.0,2023-12-09,4.9158
7834,24,54,7,808206.8,2024-09-28,5.4431
7835,16,29,5,173424.4,2024-12-07,6.0293
7836,42,18,9,227194.4,2023-11-06,4.8999
7837,48,126,10,25432.45,2023-06-18,4.8286
7838,20,27,7,115580.0,2023-04-30,5.0007
7839,12,38,1,26461.0,2024-04-26,5.1184
7840,20,75,7,217910.05,2024-06-27,5.5229
7841,23,76,10,1407882.9,2023-06-06,4.9292
7842,47,90,9,676282.2,2023-03-22,5.2648
7843,32,93,3,301431.0,2023-02-18,5.2012
7844,30,145,9,37191.55,2024-07-11,5.41
7845,6,83,13,1664827.5,2024-04-10,5.0654
7846,19,86,14,1243857.8,2024-10-31,5.7779
7847,2,108,4,13382.0,2023-10-16,5.0618
7848,36,57,14,1579914.6,2023-07-16,4.7957
7849,46,76,4,563153.35,2024-06-19,5.4647
7850,36,45,12,112902.75,2023-07-27,4.7202
7851,43,77,11,491751.0,2024-03-16,4.9937
7852,5,18,2,50487.75,2023-04-01,5.0804
7853,41,51,15,962385.0,2024-07-03,5.5863
7854,14,36,11,236184.25,2024-11-05,5.7846
7855,23,39,10,296328.0,2024-01-16,4.9038
7856,37,115,8,6645.0,2023-12-09,4.9158
7857,44,78,14,1704662.0,2023-08-02,4.8083
7858,15,139,7,9974.0,2024-04-09,5.008
7859,24,128,7,32555.0,2024-11-13,5.7713
7860,48,96,5,353104.0,2023-09-05,4.9705
7861,5,76,13,1830248.15,2023-04-21,5.0497
7862,12,35,14,146373.15,2023-07-22,4.7732
7863,23,31,2,16566.0,2024-08-07,5.6093
7864,15,136,8,14998.6,2023-11-09,4.9007
7865,17,16,1,30006.0,2024-08-10,5.5115
7866,47,11,14,507247.0,2023-04-15,4.9455
7867,38,17,10,140388.0,2023-05-13,4.9234
7868,29,104,3,11139.0,2024-01-14,4.8543
7869,1,107,4,5751.3,2024-06-05,5.2841
7870,15,27,7,109801.0,2024-08-25,5.5263
7871,13,87,11,698686.05,2024-09-22,5.4775
7872,25,25,15,181897.0,2023-01-23,5.1922
7873,13,113,4,16701.0,2023-07-20,4.7888
7874,15,92,8,710833.0,2023-07-17,4.8302
7875,14,60,12,1239762.35,2024-06-20,5.4254
7876,26,41,10,106000.0,2023-02-26,5.1791
7877,27,118,14,57391.4,2023-09-05,4.9705
7878,19,53,14,713877.5,2023-01-22,5.1986
7879,8,137,14,47397.0,2024-09-16,5.5207
7880,27,78,9,1095854.0,2024-03-08,4.9751
7881,19,120,9,28120.0,2024-11-02,5.8073
7882,49,6,14,157208.85,2023-04-10,5.0834
7883,37,124,13,49009.0,2024-04-04,5.0237
7884,41,133,4,7571.0,2023-06-17,4.8286
7885,46,85,13,476446.85,2024-03-06,4.9398
7886,40,28,4,54182.3,2024-03-08,4.9751
7887,36,3,3,25719.35,2023-11-29,4.8933
7888,27,20,6,175750.95,2023-08-06,4.8609
7889,22,45,2,18816.65,2023-11-17,4.8849
7890,9,12,13,33668.0,2023-12-26,4.8368
7891,1,65,14,339917.6,2024-04-16,5.2635
7892,12,53,15,764868.75,2023-06-23,4.7799
7893,15,37,15,91016.0,2024-09-08,5.5702
7894,33,69,15,678975.0,2023-03-06,5.197
7895,15,55,13,1429834.0,2023-03-23,5.2632
7896,16,66,11,138288.0,2023-10-05,5.1713
7897,35,30,14,428896.5,2024-07-05,5.497
7898,29,71,6,741991.8,2023-02-25,5.1791
7899,41,78,7,809714.45,2023-01-02,5.3436
7900,27,47,1,6123.0,2023-11-23,4.8931
7901,10,23,10,111786.0,2023-02-05,5.103
7902,10,64,14,1483024.1,2023-01-16,5.1115
7903,46,126,3,7629.45,2023-08-08,4.9217
7904,23,131,1,964.0,2023-11-06,4.8999
7905,41,71,10,1236653.95,2023-09-19,4.8575
7906,20,31,12,94427.15,2024-02-04,4.9471
7907,5,1,9,298103.0,2023-06-04,4.9558
7908,18,14,9,306185.0,2023-11-24,4.8927
7909,5,86,15,1332704.65,2023-12-20,4.8766
7910,5,11,14,507247.0,2024-11-23,5.8124
7911,20,134,10,47176.0,2024-01-11,4.8794
7912,40,46,5,24919.0,2024-05-12,5.1464
7913,35,115,10,8306.0,2023-04-23,5.0497
7914,36,61,3,79853.2,2023-01-12,5.14
7915,3,113,3,12525.75,2024-03-30,4.9962
7916,15,56,12,490071.75,2023-02-20,5.2012
7917,26,35,4,44022.0,2023-10-05,5.1713
7918,15,44,12,129682.0,2024-12-16,6.0509
7919,9,148,5,22731.6,2024-04-23,5.1626
7920,25,9,12,476466.0,2023-02-12,5.2526
7921,48,114,12,9591.0,2023-01-29,5.0767
7922,19,115,5,3945.35,2024-10-18,5.6672
7923,26,72,10,996646.0,2023-12-12,4.9476
7924,8,36,9,203413.0,2024-01-04,4.9188
7925,2,49,4,53057.0,2023-06-22,4.775
7926,43,29,3,104054.45,2023-09-12,4.9505
7927,17,53,9,483075.0,2023-08-12,4.8918
7928,23,40,12,170208.0,2024-01-07,4.8899
7929,12,20,5,146458.65,2024-03-19,5.0352
7930,30,79,15,942592.85,2024-07-22,5.5598
7931,41,104,15,52910.25,2024-08-12,5.4911
7932,10,50,6,67656.0,2023-12-20,4.8766
7933,37,129,2,6532.0,2024-08-15,5.4651
7934,27,84,4,173696.0,2023-07-28,4.7253
7935,32,84,14,607934.0,2024-04-02,5.0476
7936,30,68,5,317761.7,2024-05-22,5.1502
7937,24,122,3,3967.0,2024-07-14,5.4529
7938,38,80,7,859338.65,2024-08-03,5.7366
7939,20,52,10,137041.0,2024-06-27,5.5229
7940,35,75,15,491526.0,2023-11-15,4.8682
7941,44,80,7,859338.65,2023-09-04,4.9176
7942,37,56,5,204196.8,2023-05-16,4.9122
7943,7,145,7,30449.0,2024-10-23,5.7149
7944,24,119,15,46395.15,2024-09-10,5.6254
7945,32,76,13,1830248.15,2023-07-01,4.8192
7946,24,132,4,5939.4,2023-04-15,4.9455
7947,19,99,9,965400.0,2023-12-22,4.8619
7948,17,126,3,8031.0,2024-08-31,5.6562
7949,34,32,13,154405.4,2024-02-18,4.9761
7950,8,84,1,41252.8,2023-11-30,4.9355
7951,29,19,6,98594.0,2023-01-19,5.2144
7952,1,60,10,1033135.45,2023-01-30,5.0959
7953,32,140,2,6269.0,2023-09-17,4.8689
7954,3,99,11,1179933.0,2023-05-12,4.9234
7955,48,30,2,61271.2,2024-02-15,4.971
7956,28,27,7,115580.0,2024-07-16,5.4274
7957,34,19,7,109274.7,2024-05-21,5.1037
7958,31,1,9,298103.0,2024-06-02,5.2416
7959,27,112,12,24862.45,2023-12-02,4.9191
7960,29,85,2,73299.15,2023-09-06,4.9762
7961,2,134,15,70764.0,2024-06-11,5.3524
7962,1,106,13,57003.0,2023-01-18,5.0909
7963,43,82,13,671243.0,2023-02-18,5.2012
7964,29,133,4,7571.0,2024-03-11,4.9777
7965,27,39,13,365965.65,2024-01-07,4.8899
7966,9,33,10,63800.1,2023-11-14,4.8682
7967,32,75,11,360452.0,2024-03-22,4.9897
7968,19,26,11,180609.25,2024-04-21,5.2269
7969,48,52,6,78113.75,2023-08-11,4.8918
7970,32,50,10,107122.0,2023-02-07,5.1695
7971,4,80,7,904567.0,2024-12-01,6.0535
7972,43,100,6,596220.95,2023-02-02,4.9901
7973,24,76,9,1333784.0,2023-02-22,5.173
7974,12,110,14,34937.0,2024-06-05,5.2841
7975,9,108,10,33456.0,2023-05-12,4.9234
7977,5,32,5,62512.0,2023-07-21,4.7732
7978,49,47,15,91844.0,2023-12-08,4.9158
7979,16,106,4,17539.0,2024-11-06,5.7648
7980,4,125,6,19391.4,2024-05-11,5.1464
7981,12,107,11,16647.0,2024-04-02,5.0476
7982,41,32,11,137527.0,2023-09-05,4.9705
7983,16,112,3,6215.85,2023-05-23,4.9674
7984,13,79,9,595322.0,2024-10-08,5.5197
7985,3,53,4,203965.0,2023-08-16,4.9772
7986,33,45,6,56450.9,2024-01-12,4.8543
7987,28,124,12,45239.0,2023-06-11,4.8922
7988,3,44,3,30799.95,2023-05-02,5.0334
7989,21,36,13,293818.0,2023-06-24,4.7799
7990,38,61,8,212941.55,2024-09-30,5.4481
7991,7,15,15,397571.2,2024-06-15,5.363
7992,20,60,8,870009.0,2024-12-16,6.0509
7993,31,62,3,306666.0,2024-12-21,6.078
7994,2,77,7,312933.0,2023-11-18,4.8849
7995,2,146,5,2356.0,2024-01-03,4.9212
7996,2,119,10,32558.0,2024-01-11,4.8794
7997,15,70,10,343554.0,2024-02-04,4.9471
7998,31,149,4,4654.0,2023-09-12,4.9505
7999,43,43,8,266736.25,2024-10-04,5.4686
8000,41,12,12,32714.0,2024-12-31,6.1923
8001,14,5,10,224855.5,2024-09-04,5.6359
8002,1,37,8,46114.9,2024-07-02,5.6677
8003,32,51,11,670461.55,2024-11-21,5.8173
8004,1,84,4,173696.0,2023-05-03,5.0227
8005,49,36,11,248615.0,2023-12-01,4.9191
8006,29,61,12,319412.8,2023-11-06,4.8999
8007,17,127,8,11775.25,2024-10-06,5.4686
8008,9,73,1,143160.0,2023-11-28,4.8867
8009,2,114,1,799.0,2023-05-01,5.0007
8010,39,19,12,187328.6,2023-03-25,5.2921
8011,42,36,3,67804.0,2023-01-25,5.1042
8012,45,56,12,490071.75,2023-01-13,5.1146
8013,41,117,2,8206.0,2023-05-04,5.0106
8014,30,110,8,19964.0,2023-02-08,5.2036
8015,25,49,11,138611.65,2024-10-25,5.6969
8016,19,78,10,1217616.0,2023-11-11,4.9219
8017,43,73,15,2147399.0,2023-10-12,5.0496
8018,7,42,9,53936.0,2024-12-23,6.1612
8019,13,56,12,490071.75,2024-08-16,5.4632
8020,18,120,11,34369.0,2024-10-29,5.714
8021,22,58,10,1033833.7,2024-02-26,4.9819
8022,6,27,4,66046.0,2024-12-15,6.04
8023,46,6,12,141843.0,2023-01-18,5.0909
8024,26,71,10,1236653.95,2024-03-01,4.9596
8025,18,140,5,14889.35,2024-05-20,5.1085
8026,13,71,1,123665.3,2024-02-05,5.0053
8027,44,116,5,12234.1,2024-03-15,4.9937
8028,44,36,1,21470.95,2024-03-12,4.9813
8029,34,74,8,692468.0,2024-02-15,4.971
8030,42,34,1,4918.0,2024-04-11,5.0765
8031,8,93,3,301431.0,2024-03-27,4.9856
8032,28,81,12,1465782.0,2024-12-21,6.078
8033,39,39,11,309662.95,2024-10-02,5.4305
8034,15,123,14,36935.05,2023-10-16,5.0618
8035,34,98,4,317445.0,2023-09-02,4.9318
8036,31,51,8,513272.0,2024-11-02,5.8073
8037,37,61,1,26618.05,2023-11-13,4.9247
8038,11,85,15,578680.0,2024-07-06,5.497
8039,45,48,9,132627.0,2023-09-01,4.9318
8040,4,101,13,5722.8,2023-05-29,4.9954
8041,48,113,7,30765.0,2024-12-31,6.1923
8042,23,9,8,301761.8,2023-07-06,4.8977
